Departamento,Título,Resumen,Sección,Fecha,Enlace
Apurímac,Apurímac: suboficial de la PNP es captado agrediendo a su pareja embarazada en plena vía pública,"El suboficial Guillermo Montañez Huillca fue captado agrediendo a su pareja en estado de gestación. Tras el ataque, fue detenido y separado de la...",Apurimac,23/04/2025,https://elcomercio.pe/peru/apurimac/apurimac-camaras-captan-a-policia-golpeando-a-su-pareja-embarazada-en-andahuaylas-ultimas-noticia/
Apurímac,Apurímac: alcalde obligado a usar pollera y retenido por incumplimiento de promesas,"César Flores, alcalde de Kishuara, Apurímac, fue obligado por sus pobladores a vestir ropa de mujer y desfilar por las calles. La medida fue toma...",País,18/03/2025,https://elcomercio.pe/videos/pais/apurimac-alcalde-obligado-a-usar-pollera-y-retenido-por-pobladores-por-incumplimiento-nnav-amtv-policial-video-noticia/
Apurímac,“Parte de la ladera está en el aire”: varios muertos y desaparecidos por enorme huaico en Apurímac,Las fuertes lluvias que provocaron el huaico habían sido advertidas desde el último lunes. Búsqueda de desaparecidos por huaico se suspende por r...,Perú,14/03/2025,https://elcomercio.pe/peru/tragedia-en-apurimac-busqueda-de-desaparecidos-suspendida-y-una-temporada-de-lluvias-que-lleva-89-fallecidos-noticia/
Apurímac,"Tres nuevas marcas hoteleras en Lima, alerta por puentes en riesgo y tragedia por huaico en Apurímac",Revisa aquí los comentarios editoriales de El Comercio este viernes 14 de marzo.,Columnistas,14/03/2025,https://elcomercio.pe/opinion/columnistas/tres-nuevas-marcas-hoteleras-en-lima-alerta-por-puentes-en-riesgo-y-tragedia-por-huaico-en-apurimac-noticia/
Apurímac,"Tragedia en Apurímac: huaico de grandes proporciones deja un fallecido, un herido y varios desaparecidos","Durante la tarde del miércoles, toneladas de lodo y agua también arrastraron tres vehículos en el distrito de Chalhuanca, en la provincia de Ayma...",Perú,13/03/2025,https://elcomercio.pe/peru/apurimac-huaico-de-grandes-proporciones-deja-un-fallecido-un-herido-y-varios-desaparecidos-indeci-ultimas-noticia/
Apurímac,Desborde del río Apurímac causa estragos en el Vraem y deja poblaciones en riesgo,"Inundaciones y deslizamientos afectan viviendas, cultivos e infraestructuras en Cusco, Ayacucho y Junín.",Perú,09/03/2025,https://elcomercio.pe/peru/desborde-del-rio-apurimac-causa-estragos-en-el-vraem-y-deja-poblaciones-en-riesgo-inundaciones-clima-temperaturas-ultimas-noticia/
Apurímac,"Gobernador regional de Apurímac rechaza expresión “inapropiada, discriminatoria e inaceptable” de Dina Boluarte",Percy Godoy se pronunció en un comunicado luego de ser llamado “opa gobernador” por la presidenta.,Actualidad,27/02/2025,https://elcomercio.pe/politica/actualidad/gobernador-regional-de-apurimac-rechaza-expresion-inapropiada-discriminatoria-e-inaceptable-de-dina-boluarte-percy-godoy-opo-gobernador-ultimas-noticia/
Apurímac,Huaico bloquea tramo de la carretera Interoceánica en Apurímac,La carretera que conecta Abancay con Lima se encuentra bloqueada por segundo día consecutivo. Pasajeros varados cruzaron la vía afectada a pie pa...,Perú,21/02/2025,https://elcomercio.pe/peru/huaico-bloquea-tramo-de-la-carretera-interoceanica-en-apurimac-lluvias-ultimas-noticia/
Apurímac,Apurímac: enorme piedra aplasta vehículo y deja 4 muertos,"Cuatro personas murieron luego de que una enorme roca cayera sobre el vehículo que se trasladaba por la vía Interoceánica, en Apurímac. Un menor ...",País,18/02/2025,https://elcomercio.pe/videos/pais/enorme-piedra-aplasta-vehiculo-y-deja-4-muertos-video-nnav-tvpe-apurimac-accidente-noticia/
Apurímac,Apurímac: un muerto y varios heridos tras caída de combi a un abismo,"Al parecer, la densa neblina habría provocado el accidente de tránsito.",Perú,27/12/2024,https://elcomercio.pe/peru/apurimac-un-muerto-y-varios-heridos-tras-caida-de-combi-de-agrupacion-musical-a-un-abismo-ultimas-noticia/
Apurímac,ANA inauguró nueva Administración Local del Agua Bajo Apurímac para mejorar la gestión del recurso hídrico,"Esta nueva oficina beneficia a usuarios de 18 distritos de las provincias de Huanta, La Mar (Ayacucho) y La Convención (Cusco)",Sucesos,20/11/2024,https://elcomercio.pe/lima/sucesos/ana-inauguro-nueva-administracion-local-del-agua-bajo-apurimac-para-mejorar-la-gestion-del-recurso-hidrico-noticia/
Apurímac,"Entregarán bonos de arrendamiento a familias por intensas lluvias en Puno, Amazonas y Apurímac","Se entregará esta subvención económica temporal a ciudadanos de los distritos de Oropesa, Chincheros, Pichirhua, Huanipaca, Cabanillas y Lonya Gr...",Sucesos,17/08/2024,https://elcomercio.pe/lima/sucesos/ministerio-de-vivienda-construccion-y-saneamiento-entregaran-bonos-de-arrendamiento-a-familias-por-intensas-lluvias-en-puno-amazonas-y-apurimac-bae-mvcs-ultimas-noticia/
Apurímac,Partidazo en Apurímac: Sporting Cristal empató 3-3 con Los Chankas por Liga 1 | RESUMEN Y GOLES,Sporting Cristal repartió puntos con Los Chankas por la jornada 4 del Torneo Clausura de la Liga 1.,Fútbol peruano,31/07/2024,https://elcomercio.pe/deporte-total/futbol-peruano/sporting-cristal-vs-los-chankas-en-vivo-online-gratis-por-liga-1-torneo-clausura-a-que-hora-juegan-canal-que-transmite-y-donde-ver-via-liga-1-max-directv-dgo-alineacion-apuestas-lbposting-noticia/
Apurímac,Apurímac: tres muertos y 29 heridos tras despiste de bus interprovincial,"El accidente vehicular, aparentemente causado por el exceso de velocidad, ocurrió en el kilómetro 222 que une la ciudad de Puquio con Abancay.",Apurimac,30/07/2024,https://elcomercio.pe/peru/apurimac/apurimac-accidente-vehicular-fiestas-patrias-tres-muertos-y-29-heridos-tras-despiste-de-bus-interprovincial-via-interoceanica-ultimas-noticia/
Apurímac,"Los problemas que afectan a la macro región sur: Cusco, Ayacucho, Apurímac, Puno Tacna, Moquegua y Arequipa en búsqueda de soluciones","Representantes de más de 100 organizaciones de Cusco, Ayacucho, Apurímac, Puno Tacna, Moquegua y Arequipa dialogaron sobre gobernabilidad democrá...",Arequipa,27/05/2024,https://elcomercio.pe/peru/arequipa/los-problemas-que-afectan-a-la-macro-region-sur-cusco-ayacucho-apurimac-puno-tacna-moquegua-y-arequipa-en-busqueda-de-soluciones-noticia/
Apurímac,"Melenia Díaz, la joven activista que busca fortalecer la conciencia medioambiental en Apurímac","Pese a su corta edad, nuestra peruana que suma de hoy es una activa ciudadana que busca unir a los jóvenes apurimeños para generar conciencia amb...",Peruanos Que Suman,23/05/2024,https://elcomercio.pe/peruanos-que-suman/peruanos-que-suman-abancay-melenia-diaz-la-joven-activista-que-busca-fortalecer-la-conciencia-medioambiental-en-apurimac-bcp-noticia/
Apurímac,MTC inaugura puente Kutuctay que une vías de Cusco y Apurímac,"Las comunidades de Apurímac, como Kutuctay, Marangallay, Colca y Huamaniray, podrán conectarse con Anta y Cusco en tan solo 1.5 horas, en compara...",Economía,03/05/2024,https://elcomercio.pe/economia/inauguran-puente-kutuctay-que-une-vias-de-cusco-y-apurimac-minera-las-bambas-provias-descentralizado-mtc-ultimas-noticia/
Apurímac,"Exdirectivo del club Apurímac obtuvo contratos con el Estado por S/5,5 millones","Desde el 2022, la compañía relacionada a William Zegarra Pantigoso, miembro del consejo directivo de la asociación que Dina Boluarte presidió has...",Actualidad,01/04/2024,https://elcomercio.pe/politica/actualidad/exdirectivo-del-club-apurimac-obtuvo-contratos-con-el-estado-por-s55-millones-dina-boluarte-william-zegarra-pantigoso-noticia/
Apurímac,Dina Boluarte: Otro exdirectivo del club Apurímac ganó más de S/100 mil en contratos entre el 2021 y 2022,"Se trata de Octavio Mendoza Guerra, que estuvo al frente de la Secretaría de Proyectos del club y que según el OSCE, ha ganado órdenes de servici...",Gobierno,01/04/2024,https://elcomercio.pe/politica/gobierno/dina-boluarte-otro-exdirectivo-del-club-apurimac-gano-mas-de-100-mil-soles-en-contratos-entre-el-2021-y-2022-octavio-mendoza-guerra-ultimas-noticia/
Apurímac,Dina Boluarte: los otros cuestionamientos al frente del Club Apurímac y que el Congreso archivó en el 2022,"En medio de las interrogantes por el uso de ese y otros relojes de alta gama, El Comercio dio a conocer que, entre el 2016 y el 2022, Boluarte re...",Política,30/03/2024,https://elcomercio.pe/politica/dina-boluarte-los-otros-cuestionamientos-durante-su-gestion-al-frente-del-club-apurimac-y-que-el-congreso-archivo-en-el-2022-noticia/
Apurímac,Dina Boluarte: Club Departamental Apurímac deslindó “de forma absoluta frente a situaciones y conductas impropias”,"El club se pronunció tras el caso que involucra a la mandataria por recibir más de un millón de soles en cuentas bancarias, una de ellas que comp...",Gobierno,27/03/2024,https://elcomercio.pe/politica/gobierno/dina-boluarte-club-departamental-apurimac-deslindo-de-forma-absoluta-frente-a-situaciones-y-conductas-impropias-presidenta-desbalance-patrimonial-nestor-amado-camargo-ultimas-noticia/
Apurímac,Incendio forestal en Apurímac: Gobierno Regional envía sus condolencias a los familiares de los fallecidos,La entidad señaló que contuniarán salvaguardando la salud de los heridos y brindarán ayuda humanitaria permanente a los pobladores.,Apurimac,22/08/2023,https://elcomercio.pe/peru/apurimac/incendio-forestal-gobierno-regional-de-apurimac-envia-sus-condolencias-a-los-familiares-de-los-fallecidos-ultimas-noticia/
Apurímac,Apurímac: Toro persigue a policía en la vía pública y casi lo embiste,"Una inédita escena protagonizaron un policía y un toro en la avenida Arenas de la ciudad de Abancay, en Apurímac. El agente intentó capturar al a...",País,21/06/2023,https://elcomercio.pe/videos/pais/viral-apurimac-toro-persigue-a-policia-en-la-via-publica-y-casi-lo-embiste-tendencia-peru-abancay-nnav-video-amtv-noticia/
Arequipa,"Erreway anuncia concierto en Arequipa con su gira ‘Juntos Otra Vez’: fecha, lugar y entradas","Camila Bordonaba, Felipe Colombo y Benjamín Rojas vuelven a Perú, esta vez para ofrecer una presentación en la Ciudad Blanca",Música,25/06/2025,https://elcomercio.pe/luces/musica/erreway-anuncia-concierto-en-arequipa-con-su-gira-juntos-otra-vez-ultimas-noticia/
Arequipa,Desarticulan red de prostitución en Arequipa: líder preso y cómplice detenida,"La PNP desmanteló una mafia dedicada a la explotación sexual en Arequipa. Víctor Andrés Peñaloza Apaza, un recluso, dirigía la operación, mientra...",País,25/06/2025,https://elcomercio.pe/videos/pais/desarticulan-red-de-prostitucion-en-arequipa-lider-preso-y-complice-detenida-nnav-amtv-policial-video-noticia/
Arequipa,Zelestra anuncia inicio de operación comercial de su planta solar San Martín en Arequipa,"Ubicado en el distrito de La Joya, Arequipa, el proyecto San Martín ya está en plena operación tras completarse en menos de 18 meses.",Perú,12/06/2025,https://elcomercio.pe/economia/peru/zelestra-anuncia-inicio-de-operacion-comercial-de-su-planta-solar-san-martin-en-arequipa-l-ultimas-noticia/
Arequipa,Bebotes Dog Park: conoce el primer parque acuático para perros en Arequipa,"Este innovador espacio ofrece más de 1,000 metros cuadrados diseñados especialmente para el disfrute de las familias y sus engreídos de ‘cuatro p...",WUF,04/06/2025,https://elcomercio.pe/wuf/bebotes-dog-park-conoce-el-primer-parque-acuatico-para-perros-en-arequipa-noticia/
Arequipa,Sismo de magnitud 5.5 con epicentro en Chile se sintió en Tacna y Arequipa,"El epicentro se localizó a 184 kilómetros al suroeste de la ciudad de Tacna, en el sur del país. Tuvo una profundidad de 109 kilómetros y alcanzó...",Tacna,25/05/2025,https://elcomercio.pe/peru/tacna/sismo-de-magnitud-55-con-epicentro-en-chile-se-sintio-en-tacna-y-arequipa-igp-ultimas-noticia/
Arequipa,Arequipa puede (y debe) crecer al menos 7%,"“En este contexto, iniciativas de vigilancia ciudadana como ReAcciona pueden desempeñar un rol clave para asegurar que las intervenciones se ejec...",Opinión,24/05/2025,https://elcomercio.pe/economia/opinion/arequipa-puede-y-debe-crecer-al-menos-7-por-ivan-portocarrero-arequipa-economia-de-arequipa-noticia/
Arequipa,Policía castiga con ejercicios físicos a conductor en Arequipa,Un conductor de transporte público fue obligado a realizar ejercicios físicos como castigo por una falta de tránsito. El jefe policial de Arequip...,País,22/05/2025,https://elcomercio.pe/videos/pais/arequipa-policia-impone-ejercicios-fisicos-a-chofer-en-lugar-de-multa-y-genera-polemica-nnav-amtv-video-noticia/
Arequipa,Sicarios asesinan a taxista haciéndose pasar por pasajeros en la avenida Arequipa,"El crimen ocurrió minutos antes de la media noche de ayer, miércoles 21 de mayo.",Policiales,22/05/2025,https://elcomercio.pe/lima/policiales/asesinan-a-taxista-haciendose-pasar-por-pasajeros-en-la-avenida-arequipa-sicarios-ultimas-noticia/
Arequipa,Arequipa: incautan más de un millón de cigarrillos de contrabando,Productos estaban en un camión que iba a transportar mercadería ilícita hacia Lima.,Sucesos,21/05/2025,https://elcomercio.pe/lima/sucesos/arequipa-incautan-mas-de-un-millon-de-cigarrillos-de-contrabando-noticia/
Arequipa,¿Por qué habrá corte de luz en Arequipa en estos horarios desde el 19 de mayo 2025? fecha en que volverá el servicio del fluido eléctrico y las z...,La Sociedad Eléctrica del Sur Oeste (Seal) anunció que varios distritos de Arequipa se verán afectados por la interrupción del servicio eléctrico...,Por qué,20/05/2025,https://elcomercio.pe/respuestas/por-que/por-que-habra-corte-de-luz-en-arequipa-en-estos-horarios-del-19-al-21-de-mayo-del-2025-fecha-en-que-volvera-el-servicio-del-fluido-electrico-y-las-zonas-mas-afectadas-tdpe-noticia/
Arequipa,"Nueva directora estratégica de Ford, vicepresidente del directorio de Caja Arequipa y otros nombramientos destacados","Ford, Caja Arequipa, Konecta Perú y otras empresas realizaron nuevos nombramientos.",Perú,19/05/2025,https://elcomercio.pe/economia/peru/el-nuevo-country-manager-de-konecta-peru-y-otros-nombramientos-destacados-nombramientos-nombramientos-destacados-noticia/
Arequipa,Hay Festival Arequipa: celebrar el legado de Vargas Llosa en un difícil contexto mundial,"Como adelanta la directora del festival, Cristina Fuentes La Roche, su undécima edición, a celebrarse del 6 al 9 de noviembre, honrará al Nobel p...",Actualidad,18/05/2025,https://elcomercio.pe/eldominical/actualidad/mario-vargas-llosa-hay-festival-arequipa-celebrar-el-legado-de-mvll-en-un-dificil-contexto-mundial-noticia/
Arequipa,Don Tetto regresa a Perú para conciertos en Lima y Arequipa,La agrupación colombiana regresará a Perú en septiembre para ofrecer dos shows como parte de su gira “Histórico”.,Música,12/05/2025,https://elcomercio.pe/luces/musica/don-tetto-regresa-a-peru-para-conciertos-en-lima-y-arequipa-joinnus-celebs-ultimas-noticia/
Arequipa,Sismo de magnitud 5.8 sacudió Arequipa sin reportarse daños materiales ni víctimas,El reporte oficial detalla que el temblor ocurrió a las 10:34 de la noche y que tuvo una profundidad de 30 km. Se trata del sismo más fuerte en l...,Arequipa,10/05/2025,https://elcomercio.pe/peru/arequipa/sismo-de-magnitud-58-sacudio-arequipa-sin-reportarse-danos-materiales-ni-victimas-igp-chala-caraveli-ultimas-noticia/
Arequipa,Suspenden vuelos en aeropuerto de Arequipa por alerta de bomba y activan protocolo de emergencia,La emergencia movilizó a unidades especializadas en desactivación de explosivos.,Perú,09/05/2025,https://elcomercio.pe/peru/arequipa-por-alerta-de-bomba-suspenden-vuelos-en-aeropuerto-alfredo-rodriguez-ballon-ultimas-noticia/
Arequipa,Arequipa: alerta por amenaza de explosivo en aeropuerto Alfredo Rodríguez Ballón,"Varios vuelos fueron suspendidos en el aeropuerto Alfredo Rodríguez Ballón, en Arequipa, tras una alerta sobre un posible explosivo. La Policía a...",País,09/05/2025,https://elcomercio.pe/videos/pais/arequipa-alerta-por-amenaza-de-explosivo-en-aeropuerto-alfredo-rodriguez-ballon-emergencia-nnav-video-amtv-noticia/
Arequipa,Restablecen operaciones en el aeropuerto de Arequipa tras descartar amenaza de bomba,Autoridades confirmaron que no hallaron ningún explosivo.,Arequipa,09/05/2025,https://elcomercio.pe/peru/arequipa/arequipa-alerta-de-bomba-en-el-aeropuerto-alfredo-rodriguez-ballon-ultimas-noticia/
Arequipa,"¿A qué hora vuelve el servicio de agua en Arequipa? consulta distritos afectados, qué dice Sedapar y más",Sedapar anunció la suspensión del corte de agua programado en varios distritos de Arequipa para este 6 de mayo. Conoce los motivos y la hora de r...,Tramites,06/05/2025,https://elcomercio.pe/respuestas/tramites/a-que-hora-vuelve-el-servicio-de-agua-en-arequipa-distritos-afectados-que-dice-sedapar-y-mas-tdpe-noticia/
Arequipa,"Descubren registro inédito de barco colonial hundido en Arequipa: “La Brava”, desaparecido frente a Acarí en el siglo XVI | Exclusivo","Un documento de 1560 hallado en un archivo oficial del Perú reveló la existencia de La Brava, un navío que partió del Callao y naufragó cerca de ...",Lima,05/05/2025,https://elcomercio.pe/lima/descubren-registro-inedito-de-barco-colonial-hundido-en-arequipa-la-brava-desaparecido-frente-a-acari-en-el-siglo-xvi-exclusivo-arqueologia-descubrimiento-virreinato-mar-peruano-noticia/
Arequipa,Arequipa: un muerto y 35 heridos tras despiste de bus,"La Policía Nacional del Perú (PNP), detuvo a los conductores del bus, Giraldo Cárdenas Flores, y del camión, Guillermo Valencia Parado, para inve...",Arequipa,28/04/2025,https://elcomercio.pe/peru/arequipa/arequipa-accidente-de-transito-un-muerto-y-35-heridos-tras-despiste-de-bus-ultimas-noticia/
Arequipa,Arequipa: Se quejan de pésima atención en centro de salud 4 de Octubre,"A raíz de muerte de adulto mayor, vecinos de 4 de Octubre manifestaron sus quejas sobre personal de salud.",,28/04/2025,https://elcomercio.pe
Arequipa,MEF: Arequipa se consolida como epicentro de inversión privada con más de US$14 mil millones,"Con una cartera de 13 proyectos, el MEF lanza una estrategia territorial para dinamizar el desarrollo económico en Arequipa.",Perú,25/04/2025,https://elcomercio.pe/economia/peru/mef-arequipa-se-consolida-como-epicentro-de-inversion-privada-con-mas-de-us14-mil-millones-l-ultimas-noticia/
Arequipa,Dina Boluarte no participará en audiencia del TC en Arequipa en proceso sobre límites de investigaciones,"Así lo anunció el jefe del Gabinete Ministerial, Gustavo Adrianzén, quien señaló que en lugar de Boluarte Zegarra acudirá el abogado que la repre...",Gobierno,23/04/2025,https://elcomercio.pe/politica/gobierno/dina-boluarte-no-viajara-a-arequipa-para-audiencia-del-tribunal-constitucional-en-proceso-sobre-limites-de-investigaciones-a-la-presidenta-gustavo-adrianzen-tc-ultimas-noticia/
