Departamento,Festividad,Título del Video,URL
Piura,Fiesta del Algodón.,LLEGA LA FIESTA DEL ALGODÓN - NOTICIERO 9,https://www.youtube.com/watch?v=qFHWYVvbUsw&pp=ygUgRmllc3RhIGRlbCBBbGdvZMOzbi4gUGl1cmEgUGVyw7o%3D
Piura,"Peregrinación de La Virgen de las Mercedes.
Fecha central: 24.",PULSO REGIONAL TVO PIURA CANAL 31,https://www.youtube.com/watch?v=pW3O7z6om54&pp=ygVKUGVyZWdyaW5hY2nDs24gZGUgTGEgVmlyZ2VuIGRlIGxhcyBNZXJjZWRlcy5GZWNoYSBjZW50cmFsOiAyNC4gUGl1cmEgUGVyw7o%3D
Piura,La Virgen de las Mercedes.,Historia de la Virgen de las Mercedes de Paita - Perú,https://www.youtube.com/watch?v=TcOLcoV7tMo&pp=ygUmTGEgVmlyZ2VuIGRlIGxhcyBNZXJjZWRlcy4gUGl1cmEgUGVyw7o%3D
Piura,"Fundación española de la ciudad
de Piura (1532) y Semana Turística de Piura.
Feria agropecuaria.",Reportaje al Perú: Piura (21/07/2024) | TVPerú,https://www.youtube.com/watch?v=FC9006MzlUU&pp=ygVtRnVuZGFjacOzbiBlc3Bhw7FvbGEgZGUgbGEgY2l1ZGFkZGUgUGl1cmEgKDE1MzIpIHkgU2VtYW5hIFR1csOtc3RpY2EgZGUgUGl1cmEuRmVyaWEgYWdyb3BlY3VhcmlhLiBQaXVyYSBQZXLDug%3D%3D
Piura,"Peregrinación y procesión de El
Señor Cautivo de Ayabaca. Fecha central:
13 de octubre.",Señor Cautivo de Ayabaca: miles de peregrinos llegan a Piura a celebrar su fe,https://www.youtube.com/watch?v=FZug_neOmGE&pp=ygVkUGVyZWdyaW5hY2nDs24geSBwcm9jZXNpw7NuIGRlIEVsU2XDsW9yIENhdXRpdm8gZGUgQXlhYmFjYS4gRmVjaGEgY2VudHJhbDoxMyBkZSBvY3R1YnJlLiBQaXVyYSBQZXLDug%3D%3D
Piura,"San Francisco de Asís. Aniversario de
Sullana.","Homenaje a Fiestas Patrias 2022. I.E: 20508 ""San Francisco de Asís"" Marcavelica - Sullana - Piura.",https://www.youtube.com/watch?v=KpWMzW4XNRs&pp=ygU6U2FuIEZyYW5jaXNjbyBkZSBBc8Otcy4gQW5pdmVyc2FyaW8gZGVTdWxsYW5hLiBQaXVyYSBQZXLDug%3D%3D
Piura,"Semana Jubilar de Piura. Festival del Tondero
y de la Marinera Norteña (Club Grau).",Eliminatoria Club Grau Piura 2019,https://www.youtube.com/watch?v=kcUtTiwpCF0&pp=ygVfU2VtYW5hIEp1YmlsYXIgZGUgUGl1cmEuIEZlc3RpdmFsIGRlbCBUb25kZXJveSBkZSBsYSBNYXJpbmVyYSBOb3J0ZcOxYSAoQ2x1YiBHcmF1KS4gUGl1cmEgUGVyw7o%3D
Piura,Todos los Santos y los «angelitos».,Ángeles Sanadores: ¿Qué es lo que realmente sucede en los salones de sanación?,https://www.youtube.com/watch?v=T-GZqKEXT08&pp=ygUxVG9kb3MgbG9zIFNhbnRvcyB5IGxvcyDCq2FuZ2VsaXRvc8K7LiBQaXVyYSBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Piura,"Todos los Santos. Día de los difuntos.
Velaciones.",Velaciones / LQF #09 Temporada 2017,https://www.youtube.com/watch?v=-cfY3crLVwo&pp=ygU-VG9kb3MgbG9zIFNhbnRvcy4gRMOtYSBkZSBsb3MgZGlmdW50b3MuVmVsYWNpb25lcy4gUGl1cmEgUGVyw7o%3D
Piura,Feria de Sullana.,🔴🔵Piura: Realizan feria gastronómica con 'Sabor a Perú' por Fiestas Patrias,https://www.youtube.com/watch?v=0yvLLq15mYc&pp=ygUdRmVyaWEgZGUgU3VsbGFuYS4gUGl1cmEgUGVyw7o%3D
Piura,Aniversario de Bellavista.,FERIA MERCEDARIA 2024 - BELLAVISTA - SULLANA - PIURA,https://www.youtube.com/watch?v=KixS374sBHY&pp=ygUmQW5pdmVyc2FyaW8gZGUgQmVsbGF2aXN0YS4gUGl1cmEgUGVyw7o%3D
Puno,Fiesta de El Dulce Nombre de Jesús,FIESTA PATRONAL EN HONOR AL NIÑO DULCE NOMBRE DE JESÚS Y NIÑO FAJARDITO 2025,https://www.youtube.com/watch?v=RX-9YYHVsaY&pp=ygUuRmllc3RhIGRlIEVsIER1bGNlIE5vbWJyZSBkZSBKZXPDunMgUHVubyBQZXLDug%3D%3D
Puno,Fiesta de Alasitas,JULIACA: ALASITAS Y FESTIVIDAD DE LAS CRUCES 2024,https://www.youtube.com/watch?v=quSb0IgsMmU&pp=ygUdRmllc3RhIGRlIEFsYXNpdGFzIFB1bm8gUGVyw7o%3D
Puno,Fiesta de la pachamanca,¡Música y tradición! La pachamanca más grande del mundo está en la gran fiesta de Huancayo,https://www.youtube.com/watch?v=YM6DNOxg_y4&pp=ygUiRmllc3RhIGRlIGxhIHBhY2hhbWFuY2EgUHVubyBQZXLDug%3D%3D
Puno,Fiesta de la pachamanca,PACHAMANCA ESTILO PUNO,https://www.youtube.com/watch?v=9cLHCUUi_uk&pp=ygUiRmllc3RhIGRlIGxhIHBhY2hhbWFuY2EgUHVubyBQZXLDug%3D%3D
Puno,Fiesta de la Virgen de la Candelaria,Festividad Virgen de la Candelaria 2024 (13/02/2024) | TVPerú,https://www.youtube.com/watch?v=dbLUJE7FSV4&pp=ygUvRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBDYW5kZWxhcmlhIFB1bm8gUGVyw7rSBwkJ2AkBhyohjO8%3D
Puno,Carnavales,MILLIRAYA _ HUANCANE_PUNO CARNAVALES 2020 (concurso completo),https://www.youtube.com/watch?v=oxWWt4IdD9Q&list=RDoxWWt4IdD9Q&start_radio=1&pp=ygUVQ2FybmF2YWxlcyBQdW5vIFBlcsO6oAcB
Puno,Semana Santa,Domingo de Ramos en Puno Perú - Semana Santa,https://www.youtube.com/watch?v=kWm1ZwwUhN0&pp=ygUXU2VtYW5hIFNhbnRhIFB1bm8gUGVyw7o%3D
Puno,Fiesta de las Alasitas,Fiesta de las ALASITAS 2015 - Puno Region,https://www.youtube.com/watch?v=Ny1qdQyb3pE&pp=ygUhRmllc3RhIGRlIGxhcyBBbGFzaXRhcyBQdW5vIFBlcsO6
Puno,Fiesta de las Cruces,FIESTA DE LAS CRUCES 2016 - PROV. MOHO - PUNO - PERU,https://www.youtube.com/watch?v=19OZ9V5WBj8&pp=ygUfRmllc3RhIGRlIGxhcyBDcnVjZXMgUHVubyBQZXLDug%3D%3D
Puno,Fiesta del Espíritu Santo,Celebra Perú - Fiesta de Pentecostés,https://www.youtube.com/watch?v=5S0O1bl6OB8&pp=ygUlRmllc3RhIGRlbCBFc3DDrXJpdHUgU2FudG8gUHVubyBQZXLDug%3D%3D
Puno,"Fiesta de Pucará y escenificación
del Jatun Nakaq",CEREMONIA JATUN ÑAKAQ,https://www.youtube.com/watch?v=MghSJ31qZrs&pp=ygU9Rmllc3RhIGRlIFB1Y2Fyw6EgeSBlc2NlbmlmaWNhY2nDs25kZWwgSmF0dW4gTmFrYXEgUHVubyBQZXLDug%3D%3D
Puno,Fiesta de San Juan,"Fiesta de San Juan: juane, cultura y devoción en el corazón de la Amazonía",https://www.youtube.com/watch?v=CX3KLNrmxOA&pp=ygUdRmllc3RhIGRlIFNhbiBKdWFuIFB1bm8gUGVyw7o%3D
Puno,Fiesta del Inti Raymi,🔴🔵Puno celebra el Día del Campesino e Inti Raymi,https://www.youtube.com/watch?v=tUmZvFGEsTg&pp=ygUgRmllc3RhIGRlbCBJbnRpIFJheW1pIFB1bm8gUGVyw7o%3D
Puno,Fiesta del patrón de San Pedro,HUANCANÉ: CELOS CASI TERMINA EN TRAGEDIA EN LA FESTIVIDAD DE SAN PEDRO Y SAN PABLO EN VILQUECHICO,https://www.youtube.com/watch?v=FCek0kLG3Dw&pp=ygUqRmllc3RhIGRlbCBwYXRyw7NuIGRlIFNhbiBQZWRybyBQdW5vIFBlcsO6
Puno,Fiesta de la Parona Virgen del Carmen,Paucartambo celebra fiesta de la Virgen del Carmen con escenificación de danzas #nuestratierra,https://www.youtube.com/watch?v=AFxs6rU1Yz8&pp=ygUwRmllc3RhIGRlIGxhIFBhcm9uYSBWaXJnZW4gZGVsIENhcm1lbiBQdW5vIFBlcsO6
Puno,Fiesta del Patrón Santiago,FIESTA PATRONAL SAN SANTIAGO APÓSTOL EDICIÓN ESPECIAL 2010,https://www.youtube.com/watch?v=FOPIS9niJaI&pp=ygUmRmllc3RhIGRlbCBQYXRyw7NuIFNhbnRpYWdvIFB1bm8gUGVyw7o%3D
Puno,Fiesta de la Virgen de Asunción,"CABANA FESTEJA: ""VIRGEN DE LA ASUNCION"" -15 Agosto de 1993.",https://www.youtube.com/watch?v=vQEUz_W0LXo&pp=ygUrRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBBc3VuY2nDs24gUHVubyBQZXLDug%3D%3D
Puno,Fiesta de la Virgen de la Natividad,Virgen de Natividad Acora - Puno - 2023,https://www.youtube.com/watch?v=L5wi-zITd6Q&pp=ygUuRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBOYXRpdmlkYWQgUHVubyBQZXLDug%3D%3D
Puno,Fiesta de la Virgen de las Mercedes,Puno: Así se vivió la festividad de la Virgen de las Mercedes,https://www.youtube.com/watch?v=VErsJWvlTuo&pp=ygUuRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYXMgTWVyY2VkZXMgUHVubyBQZXLDug%3D%3D
Puno,Fiesta de Cápac Ccolla,Qhapaq Qolla de Paucartambo Cancion 2025,https://www.youtube.com/watch?v=1UOe05ZwDOc&list=RD1UOe05ZwDOc&start_radio=1&pp=ygUiRmllc3RhIGRlIEPDoXBhYyBDY29sbGEgUHVubyBQZXLDuqAHAQ%3D%3D
Puno,Fiesta de la Virgen del Rosario,GRAN PARADA FOLKLORICA EN HONOR A VIRGEN DEL ROSARIO - CHUCUITO PUNO 2024,https://www.youtube.com/watch?v=d7PJU0YONWs&pp=ygUqRmllc3RhIGRlIGxhIFZpcmdlbiBkZWwgUm9zYXJpbyBQdW5vIFBlcsO6
Puno,Yunguyo Fiesta de San Francisco de Borja,Festividad San Francisco de Borja 2022 Yunguyo Puno Peru,https://www.youtube.com/watch?v=g-re9M5mTfY&pp=ygUzWXVuZ3V5byBGaWVzdGEgZGUgU2FuIEZyYW5jaXNjbyBkZSBCb3JqYSBQdW5vIFBlcsO60gcJCdgJAYcqIYzv
Puno,Fiesta de todos los Santos,Víspera de todos los Santos en Puno - Perú,https://www.youtube.com/watch?v=JKP3QYWPMDM&pp=ygUlRmllc3RhIGRlIHRvZG9zIGxvcyBTYW50b3MgUHVubyBQZXLDug%3D%3D
Puno,Aniversario de la fundación de Puno,Celebran a lo grande aniversario de la fundación de Puno,https://www.youtube.com/watch?v=SuK_EMVRqmI&pp=ygUvQW5pdmVyc2FyaW8gZGUgbGEgZnVuZGFjacOzbiBkZSBQdW5vIFB1bm8gUGVyw7o%3D
Puno,Feria de las Alasitas,JULIACA: ALASITAS Y FESTIVIDAD DE LAS CRUCES 2024,https://www.youtube.com/watch?v=quSb0IgsMmU&pp=ygUgRmVyaWEgZGUgbGFzIEFsYXNpdGFzIFB1bm8gUGVyw7o%3D
Puno,Festival de Santa Lucía,RESUMEN ANIVERSARIO SANTA LUCIA LAMPA PUNO PERÚ 2019,https://www.youtube.com/watch?v=u312OFduUok&pp=ygUjRmVzdGl2YWwgZGUgU2FudGEgTHVjw61hIFB1bm8gUGVyw7o%3D
Puno,Feria de miniaturas,ALASITAS 2022 feria de miniaturas mas extensa del Perú Puno,https://www.youtube.com/watch?v=eKtAydoOx3Y&pp=ygUeRmVyaWEgZGUgbWluaWF0dXJhcyBQdW5vIFBlcsO6
Puno,Navidad,Navidad en PUNO - Como se VIVE - Casas Decoradas en el Jr Gardenias SALCEDO - Plaza Principales 4K,https://www.youtube.com/watch?v=XMSc00YJJ2U&pp=ygUSTmF2aWRhZCBQdW5vIFBlcsO6
San Martin,Carnaval y junshía o matrimonio nativo,"LA JUNCIA, MATRIMONIO NATIVO LAMISTA",https://www.youtube.com/watch?v=S6SrWcpIze4&pp=ygU4Q2FybmF2YWwgeSBqdW5zaMOtYSBvIG1hdHJpbW9uaW8gbmF0aXZvIFNhbiBNYXJ0aW4gUGVyw7o%3D
San Martin,Carnaval,Carnaval de Lamas - San Martin - Sonqo Wayna (Cani Cruz de Oro 2021 - Union Independiente),https://www.youtube.com/watch?v=p1gQVxZ5DOs&list=RDp1gQVxZ5DOs&start_radio=1&pp=ygUZQ2FybmF2YWwgU2FuIE1hcnRpbiBQZXLDuqAHAQ%3D%3D
San Martin,Fiesta Patronal de Santo Toribio de Morgrovejo.,Fiesta Patronal de Santo Toribio (Costumbres parte 1),https://www.youtube.com/watch?v=VQ4cePL6Chk&pp=ygVARmllc3RhIFBhdHJvbmFsIGRlIFNhbnRvIFRvcmliaW8gZGUgTW9yZ3JvdmVqby4gU2FuIE1hcnRpbiBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
San Martin,Corpus Christi,"🙏Corpus Christi en Cusco: 14 santos y vírgenes desfilan en solemne procesión. Música, danzas y fuego",https://www.youtube.com/shorts/W1c_L98Xhps
San Martin,Danza Negros.,Negros en Palenque LSM,https://www.youtube.com/watch?v=WoQCDfX2JAo&pp=ygUeRGFuemEgTmVncm9zLiBTYW4gTWFydGluIFBlcsO6
San Martin,San Juan.,Reportaje al Perú: La fiesta de San Juan en Moyobamba (09/07/2023) | TVPerú,https://www.youtube.com/watch?v=c8uBKOazQaY&pp=ygUaU2FuIEp1YW4uIFNhbiBNYXJ0aW4gUGVyw7o%3D
San Martin,San Pedro.,"Recorrido desde la Iglesia San Pedro a la Plaza San Martín, Lima Perú 🇵🇪, Abril 2022",https://www.youtube.com/watch?v=TUUjnQKFMb0&pp=ygUbU2FuIFBlZHJvLiBTYW4gTWFydGluIFBlcsO6
San Martin,Semana Turística.,"Región San Martín, atractivos turísticos para visitar",https://www.youtube.com/watch?v=3n3Yc1JF1AU&pp=ygUjU2VtYW5hIFR1csOtc3RpY2EuIFNhbiBNYXJ0aW4gUGVyw7o%3D
San Martin,Fiesta Patronal de la Virgen del Carmen.,FIESTA PATRONAL DE LA SANTISIMA VIRGEN DEL CARMEN / EL AMANECER DEL PERU PROFUNDO PRODUCCIONES,https://www.youtube.com/watch?v=YtwyLl_pwl4&pp=ygU5Rmllc3RhIFBhdHJvbmFsIGRlIGxhIFZpcmdlbiBkZWwgQ2FybWVuLiBTYW4gTWFydGluIFBlcsO6
San Martin,Santa Ana.,Santa Ana - San Martín - Perú,https://www.youtube.com/watch?v=rtxV19CI_Lc&pp=ygUbU2FudGEgQW5hLiBTYW4gTWFydGluIFBlcsO6
San Martin,Fiesta de la Santa Cruz de los Motilones.,Celebran fiesta patronal en honor a la santa cruz de los motilones en San Martín,https://www.youtube.com/watch?v=dyLOlndHmkE&pp=ygU6Rmllc3RhIGRlIGxhIFNhbnRhIENydXogZGUgbG9zIE1vdGlsb25lcy4gU2FuIE1hcnRpbiBQZXLDug%3D%3D
San Martin,"Fundación española de Tarapoto
(1782)",Fundación de Tarapoto - Perú (1782),https://www.youtube.com/watch?v=rDSTJpDUgbY&pp=ygU3RnVuZGFjacOzbiBlc3Bhw7FvbGEgZGUgVGFyYXBvdG8oMTc4MikgU2FuIE1hcnRpbiBQZXLDug%3D%3D
San Martin,Fiesta Patronal de Santa Rosa.,"fiesta patronal 2023 santa rosa de lima, bellavista, san martin, peru",https://www.youtube.com/watch?v=GwqWyK93Ar8&pp=ygUvRmllc3RhIFBhdHJvbmFsIGRlIFNhbnRhIFJvc2EuIFNhbiBNYXJ0aW4gUGVyw7rSBwkJ2AkBhyohjO8%3D
San Martin,Nuestra Señora de la Natividad.,Así celebra Tabalosos - San Martín a la Virgen de la Natividad | Celebra Perú,https://www.youtube.com/watch?v=nInMA_Qwmfs&pp=ygUxTnVlc3RyYSBTZcOxb3JhIGRlIGxhIE5hdGl2aWRhZC4gU2FuIE1hcnRpbiBQZXLDug%3D%3D
San Martin,Creación del departamento de San Martín.,Creación Política del Departamento de San Martín | Perú Profundo en #PBO,https://www.youtube.com/watch?v=-LY7PkWMm7k&pp=ygU7Q3JlYWNpw7NuIGRlbCBkZXBhcnRhbWVudG8gZGUgU2FuIE1hcnTDrW4uIFNhbiBNYXJ0aW4gUGVyw7o%3D
San Martin,Fiesta Patronal.,"Fiesta en la Vírgen del Rosario y San Martín de Porres (Sancos, Ayacucho)",https://www.youtube.com/watch?v=VdsBBSjgsXs&pp=ygUhRmllc3RhIFBhdHJvbmFsLiBTYW4gTWFydGluIFBlcsO6
San Martin,"Fundación española de Rioja (1772).
Fecha central: 22.","Fundación de Ciudad de Rioja, San Martín | Perú Profundo en #PBO",https://www.youtube.com/watch?v=v5oqRc7VLQ8&pp=ygVIRnVuZGFjacOzbiBlc3Bhw7FvbGEgZGUgUmlvamEgKDE3NzIpLkZlY2hhIGNlbnRyYWw6IDIyLiBTYW4gTWFydGluIFBlcsO6
San Martin,Todos los Santos,San Martín de Porres (Santo peruano) ✨️🕊💘🐀💖🐈❤️‍🔥🐕✨️ #saints #sanmartindeporres #reflexion #lofi,https://www.youtube.com/shorts/bnQcrtTq8Yo
Tacna,Virgen de la Candelaria.,Festividad Virgen de la Candelaria 2025 Tacna - PERU,https://www.youtube.com/watch?v=nZEuJH3O12w&pp=ygUkVmlyZ2VuIGRlIGxhIENhbmRlbGFyaWEuIFRhY25hIFBlcsO6
Tacna,"Carnavales. Bailes tipicos y danzas en diversos
poblados del departamento.",COMPARSA JUVENTUD CHALLAGUAYA - CARNAVAL TARATEÑO 2025 TACNA PERÚ,https://www.youtube.com/watch?v=gtD2n1EcW0A&pp=ygVVQ2FybmF2YWxlcy4gQmFpbGVzIHRpcGljb3MgeSBkYW56YXMgZW4gZGl2ZXJzb3Nwb2JsYWRvcyBkZWwgZGVwYXJ0YW1lbnRvLiBUYWNuYSBQZXLDug%3D%3D
Tacna,Fiesta de San Jose.,Gran Remate de Carnaval 2017 Tacna - Caporales Reales San José,https://www.youtube.com/watch?v=A1mkeJwYwlI&pp=ygUfRmllc3RhIGRlIFNhbiBKb3NlLiBUYWNuYSBQZXLDug%3D%3D
Tacna,Semana Santa. Peregrinacion al cerro Intiorco.,🔴🔵Viernes Santo en Tacna: Pobladores realizan tradicional peregrinación al Cerro Intiorko,https://www.youtube.com/watch?v=CW0aSjifxw4&pp=ygU6U2VtYW5hIFNhbnRhLiBQZXJlZ3JpbmFjaW9uIGFsIGNlcnJvIEludGlvcmNvLiBUYWNuYSBQZXLDug%3D%3D
Tacna,Feria Agropecuaria.,#TACNA | #Feria #Agropecuaria #ExposSama2024,https://www.youtube.com/watch?v=gjoEjr9mDwc&pp=ygUfRmVyaWEgQWdyb3BlY3VhcmlhLiBUYWNuYSBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Tacna,Festival del Maiz y la Papa.,festival del maiz y la papa tacna tarata turismo,https://www.youtube.com/watch?v=Q7D9DCq7A8c&pp=ygUoRmVzdGl2YWwgZGVsIE1haXogeSBsYSBQYXBhLiBUYWNuYSBQZXLDug%3D%3D
Tacna,Fiesta de las Cruces.,🔴🔵Tacna y la Fiesta de las Cruces: Conoce la festividad religiosa más grande de la región,https://www.youtube.com/watch?v=X1Is6tF_X2Y&pp=ygUhRmllc3RhIGRlIGxhcyBDcnVjZXMuIFRhY25hIFBlcsO6
Tacna,Aniversario de la Batalla del Alto de la Alianza.,"Ceremonia por el 144.° Aniversario de la Batalla del Alto de la Alianza, en Tacna.",https://www.youtube.com/watch?v=vaRERPJ5Y5g&pp=ygU9QW5pdmVyc2FyaW8gZGUgbGEgQmF0YWxsYSBkZWwgQWx0byBkZSBsYSBBbGlhbnphLiBUYWNuYSBQZXLDug%3D%3D
Tacna,Festival de San Benedicto.,DANZA DE TACNA FIESTA PATRONAL DE SAN BENEDICTO,https://www.youtube.com/watch?v=dfmF61IaT8k&list=RDdfmF61IaT8k&start_radio=1&pp=ygUmRmVzdGl2YWwgZGUgU2FuIEJlbmVkaWN0by4gVGFjbmEgUGVyw7qgBwE%3D
Tacna,Aniversario de la Batalla de Arica.,140 aniversario de la batalla de Arica,https://www.youtube.com/watch?v=YavQ5W618UI&pp=ygUvQW5pdmVyc2FyaW8gZGUgbGEgQmF0YWxsYSBkZSBBcmljYS4gVGFjbmEgUGVyw7o%3D
Tacna,"Homenaje al primer grito de libertad lanzado
por Jose Antonio de Zela.",Tacna: Celebran los 200 años del grito de libertad de Francisco Antonio de Zela,https://www.youtube.com/watch?v=A77hdOQJ0NQ&pp=ygVRSG9tZW5hamUgYWwgcHJpbWVyIGdyaXRvIGRlIGxpYmVydGFkIGxhbnphZG9wb3IgSm9zZSBBbnRvbmlvIGRlIFplbGEuIFRhY25hIFBlcsO60gcJCdgJAYcqIYzv
Tacna,Vispera de la Fiesta de San Juan.,FESTI SAN JUAN EN TACNA,https://www.youtube.com/watch?v=X17LG8Su28c&pp=ygUtVmlzcGVyYSBkZSBsYSBGaWVzdGEgZGUgU2FuIEp1YW4uIFRhY25hIFBlcsO6
Tacna,Fiesta de la Virgen de la Esperanza.,150916 Celebran fiesta de nuestra Señora de la Esperanza en Catedral de Lima,https://www.youtube.com/watch?v=KVxsjYfiIiA&pp=ygUwRmllc3RhIGRlIGxhIFZpcmdlbiBkZSBsYSBFc3BlcmFuemEuIFRhY25hIFBlcsO6
Tacna,Nuestra Señora del Carmen.,Sociedad Religiosa Nuestra Señora del Carmen de Tacna,https://www.youtube.com/watch?v=ObT4aJJOjkQ&pp=ygUnTnVlc3RyYSBTZcOxb3JhIGRlbCBDYXJtZW4uIFRhY25hIFBlcsO6
Tacna,Festival de la Uva y el Vino. Festival del Olivo.,✔ VIII FESTIVAL DE LA VENDIMIA de Tacna | Perú 🍇,https://www.youtube.com/watch?v=_iCpVjpcRd4&pp=ygU9RmVzdGl2YWwgZGUgbGEgVXZhIHkgZWwgVmluby4gRmVzdGl2YWwgZGVsIE9saXZvLiBUYWNuYSBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Tacna,Fiesta del Comayle.,"☆☆Alegres de Ticaco 2017 (Comayle y Paramarca,Recuerdos 2011)☆☆",https://www.youtube.com/watch?v=ImGVIf4cHTM&list=RDImGVIf4cHTM&start_radio=1&pp=ygUfRmllc3RhIGRlbCBDb21heWxlLiBUYWNuYSBQZXLDuqAHAQ%3D%3D
Tacna,Fiesta de Santo Domingo.,Fiesta Patronal de Santo Domingo de Guzman de TICACO 2013,https://www.youtube.com/watch?v=hd9OZ_Z6lT0&pp=ygUkRmllc3RhIGRlIFNhbnRvIERvbWluZ28uIFRhY25hIFBlcsO6
Tacna,Virgen de Copacabana,FESTIVIDAD VIRGEN DE COPACABANA A Alianza 2024 BLOQUE 2 #fiestapatronal #tacna #festividades,https://www.youtube.com/watch?v=oEPRzIE9rCk&pp=ygUgVmlyZ2VuIGRlIENvcGFjYWJhbmEgVGFjbmEgUGVyw7o%3D
Tacna,La Virgen de las Nieves.,La Virgen de las Nieves (Coracora),https://www.youtube.com/watch?v=1sxok_d7aVE&t=1141s&pp=ygUkTGEgVmlyZ2VuIGRlIGxhcyBOaWV2ZXMuIFRhY25hIFBlcsO6
Tacna,Ofrenda de la Juventud Tacneña.,Así realizaron los escolares la famosa ofrenda de la juventud,https://www.youtube.com/watch?v=-rAo2rNrJU4&pp=ygUsT2ZyZW5kYSBkZSBsYSBKdXZlbnR1ZCBUYWNuZcOxYS4gVGFjbmEgUGVyw7o%3D
Tacna,"Semana de Tacna. Procesion de la Bandera. Feria
Agropecuaria, Industrial y Artesanal.","Tacna, procesión de la bandera 2023",https://www.youtube.com/watch?v=km4FqCNBkP8&pp=ygVgU2VtYW5hIGRlIFRhY25hLiBQcm9jZXNpb24gZGUgbGEgQmFuZGVyYS4gRmVyaWFBZ3JvcGVjdWFyaWEsIEluZHVzdHJpYWwgeSBBcnRlc2FuYWwuIFRhY25hIFBlcsO6
Tacna,Aniversario de Tarata.,ANIVERSARIO POR LOS 98 AÑOS DE LA REINCORPORACIÓN DE TARATA AL PERÚ...,https://www.youtube.com/watch?v=-xHrYcVr9aU&pp=ygUiQW5pdmVyc2FyaW8gZGUgVGFyYXRhLiBUYWNuYSBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Tacna,Virgen de la Natividad.,GRAN PARADA FOLKLÓRICA 🥳 FESTIVIDAD VIRGEN DE LA NATIVIDAD TACNA - PERÚ 07/09/2024,https://www.youtube.com/watch?v=8vq2PLhWb8A&pp=ygUjVmlyZ2VuIGRlIGxhIE5hdGl2aWRhZC4gVGFjbmEgUGVyw7o%3D
Tacna,"Peregrinacion al Santuario del Señor
de Locumba.",peregrinacion al santuario de locumba Tacna Peru,https://www.youtube.com/watch?v=Tz3n4uOuf1A&pp=ygU8UGVyZWdyaW5hY2lvbiBhbCBTYW50dWFyaW8gZGVsIFNlw7FvcmRlIExvY3VtYmEuIFRhY25hIFBlcsO60gcJCdgJAYcqIYzv
Tacna,Festividad de Nuestra Señora de las Mercedes.,VIRGEN DE LA MERCEDES RECORRE EN PROCESIÓN PASEO CÍVICO,https://www.youtube.com/watch?v=ll1svK8Ykj8&pp=ygU6RmVzdGl2aWRhZCBkZSBOdWVzdHJhIFNlw7FvcmEgZGUgbGFzIE1lcmNlZGVzLiBUYWNuYSBQZXLDug%3D%3D
Tacna,Fiesta de la Virgen del Rosario.,Procesión en homenaje a la Virgen del Rosario - 2022,https://www.youtube.com/watch?v=JdYf_lfe6XY&pp=ygUsRmllc3RhIGRlIGxhIFZpcmdlbiBkZWwgUm9zYXJpby4gVGFjbmEgUGVyw7rSBwkJ2AkBhyohjO8%3D
Tacna,"Fiesta de la Virgen del Rosario, Patrona de
Tacna.",Virgen del Rosario en Tacna,https://www.youtube.com/watch?v=ybDJjR7zoWk&pp=ygU9Rmllc3RhIGRlIGxhIFZpcmdlbiBkZWwgUm9zYXJpbywgUGF0cm9uYSBkZVRhY25hLiBUYWNuYSBQZXLDutIHCQnYCQGHKiGM7w%3D%3D
Tacna,Semana Turistica de Tacna.,TACNA | 10 LUGARES TURÍSTICOS PARA VISITAR en la CIUDAD HEROICA del PERÚ (QUE HACER y QUE CONOCER),https://www.youtube.com/watch?v=jBZNko7b2QY&pp=ygUmU2VtYW5hIFR1cmlzdGljYSBkZSBUYWNuYS4gVGFjbmEgUGVyw7o%3D
Tacna,Feria Agropecuaria y Artesanal.,#TACNA | #Feria #Agropecuaria #ExposSama2024,https://www.youtube.com/watch?v=gjoEjr9mDwc&pp=ygUrRmVyaWEgQWdyb3BlY3VhcmlhIHkgQXJ0ZXNhbmFsLiBUYWNuYSBQZXLDug%3D%3D
Tacna,Festival de la Virgen de las Peñas.,"Compañía de Morenos Tacna N°1 Santísima Virgen de las Peñas, Santuario Virgen de las Peñas 2019",https://www.youtube.com/watch?v=ykxMcjRyRJM&pp=ygUwRmVzdGl2YWwgZGUgbGEgVmlyZ2VuIGRlIGxhcyBQZcOxYXMuIFRhY25hIFBlcsO6
Tumbes,Celebración popular del Año Nuevo,ASÍ CELEBRAN EL AÑO NUEVO EN PERÚ!!🇵🇪😱 #peru #humor #parati #peruanos #shorts #añonuevo,https://www.youtube.com/shorts/LqucaZFe62g
